gene,log2FC,moderated_t,p_value,FDR_per_contrast,significant
TMPO,0.5057769998294397,6.3702168027450945,6.409346287912682e-10,2.0161184981589154e-09,False
PTGFR,-1.5943731025072454,-6.370103362535054,6.413564094431884e-10,2.0171287857781845e-09,True
SNORD116-20,-1.1423710643015526,-6.369906434076744,6.420892528464083e-10,2.019116925905032e-09,True
SP140,-1.4056606685996922,-6.369764895984626,6.426164751247932e-10,2.0204579467229268e-09,True
NAIP,-1.0029937830462208,-6.3693918830235425,6.44007963023943e-10,2.024515468584205e-09,True
ZNF654,-0.4146333361760135,-6.368570553075575,6.470822710787271e-10,2.0338610338812477e-09,False
AP1S1,0.6174619051679962,6.368297629250893,6.481070286238661e-10,2.0367626839981997e-09,False
KIR3DL2,-1.153037907214737,-6.367011502194522,6.529575469049595e-10,2.051684503282313e-09,True
ABCC2,2.303119162544771,6.365931586743423,6.570578203916712e-10,2.064244640998591e-09,True
ZEB1,-1.2736556796861649,-6.365696120708103,6.579551941403242e-10,2.066740034860332e-09,True
ZNF44,-0.44709114787651316,-6.365241618689744,6.596907239755851e-10,2.0718670137391106e-09,False
RUNDC3A,-1.760427673545963,-6.364924705710219,6.609035199590756e-10,2.0753509123225474e-09,True
EPHA2,0.9048413781340603,6.363958805254446,6.646134248907912e-10,2.086673844199869e-09,False
KANK4,-1.7213705185058865,-6.3635115034538385,6.66338363030533e-10,2.09146959029374e-09,True
HBP1,-0.5016766842913221,-6.363508615703693,6.663495133564295e-10,2.09146959029374e-09,False
POLR3F,0.5835637472283839,6.361741222430821,6.732082783609778e-10,2.1126664550223206e-09,False
KRT19,-0.9006478424014936,-6.361090882723742,6.757494410138352e-10,2.120309278924475e-09,False
NCOA7,0.8495660327477434,6.360041402245065,6.798700605717117e-10,2.1329048215401064e-09,False
BOC,-1.613091872761382,-6.359450066341606,6.822026838256206e-10,2.1398879553666605e-09,True
PLEKHH2,-1.398443169026094,-6.359241583138343,6.830269492986412e-10,2.142138328396333e-09,True
C11orf67,-0.5519871055773491,-6.3583007844778825,6.867586751522337e-10,2.1535050730063008e-09,False
GAB3,-1.104412681221219,-6.35790492427154,6.883348406555223e-10,2.1581100164414733e-09,True
PNPLA3,2.079406523963839,6.357752133358602,6.889441439961407e-10,2.1596826277552565e-09,True
MST4,0.6040451219512057,6.3575516761506465,6.89744333846291e-10,2.1618530394900943e-09,False
FLJ32063,-3.0123414122462933,-6.356201041809388,6.951596212605227e-10,2.17848552770764e-09,True
FAM108A1,-0.42747247995905724,-6.356140094622411,6.954049653648685e-10,2.1789138233420243e-09,False
RNASEN,0.3847942862016076,6.355748059280504,6.969851410520757e-10,2.183523762202206e-09,False
NSUN3,-0.344213661947804,-6.355576769009593,6.976766643535779e-10,2.1853487143085828e-09,False
RAP1B,-0.4183276735459618,-6.35550071068594,6.979839381974672e-10,2.1859696908558603e-09,False
C11orf59,-0.3598314173631323,-6.355396362661426,6.984057175710563e-10,2.1869490297203933e-09,False
DHRS4L1,-0.9691568906703067,-6.354878788582193,7.005014698827839e-10,2.193169030473113e-09,False
PACRG,-1.1945766672352034,-6.354709372383226,7.011888050164598e-10,2.1949782264761936e-09,True
BNC2,-1.667155577349475,-6.354465335227677,7.021800452068731e-10,2.1977380434589143e-09,True
PRSS33,2.53566666382398,6.353265364226963,7.070741494215842e-10,2.2127105815362514e-09,True
SNRNP200,0.41347386150434673,6.351134704493284,7.1584658912093e-10,2.2398133757607127e-09,False
CCDC40,1.039061444652909,6.347366308199777,7.316238527933238e-10,2.2888216958193387e-09,True
NUDT16L1,-0.4730714224799577,-6.346674306102431,7.345578853148066e-10,2.297642059370027e-09,False
LASS5,0.3742325345386419,6.346468490486807,7.354327492393714e-10,2.3000197507798154e-09,False
BCL2L10,-1.485439996588775,-6.346389760967522,7.357676760663753e-10,2.300708344530696e-09,True
DCHS2,-2.074707513218489,-6.344747986150469,7.427861812970199e-10,2.3222926765952363e-09,True
MYO5B,-0.6479967508101634,-6.343735007562771,7.47149297031632e-10,2.3355695986099506e-09,False
RASSF10,1.9155867900392245,6.342374255928594,7.530498941155233e-10,2.3536477594725243e-09,True
PIK3R2,0.4280305048609847,6.342046807422714,7.544766040309151e-10,2.35773938759661e-09,False
ZNF770,0.4876795241344052,6.341781403787867,7.556349244051586e-10,2.360991153860594e-09,False
RAD23B,0.2773229490022189,6.341708661781705,7.55952701770076e-10,2.3616160284340953e-09,False
SLC25A35,-0.6331374808118699,-6.341543719160736,7.566737476796469e-10,2.3635003335374544e-09,False
RBBP7,0.547315009380867,6.341506409003293,7.568369423009365e-10,2.3636418525130492e-09,False
CCRL2,-0.722952746034454,-6.341433223406954,7.571571562694817e-10,2.364273630774507e-09,False
F8,-1.0292935954289595,-6.340936397918434,7.593344633701032e-10,2.3707032062551496e-09,True
PLEKHM3,-0.5829143441923916,-6.34013276852704,7.628693144949675e-10,2.3813684813364623e-09,False
DQX1,-1.8579861760191,-6.339703825108377,7.647626637485012e-10,2.386907130784161e-09,True
DIS3L2,0.3343843083745508,6.339480854965133,7.657486683901404e-10,2.3896125760657296e-09,False
IPCEF1,-1.2655123145147522,-6.338979664465188,7.679695509205989e-10,2.396170167438221e-09,True
OR51E2,-1.4904870714651235,-6.338278455555935,7.710873537740404e-10,2.4055237969767402e-09,True
LY96,-1.3811787566092448,-6.337916172960584,7.727030359912342e-10,2.4101891523995406e-09,True
MUC13,-0.8408212178065799,-6.337832930769926,7.730747420215825e-10,2.4109734916056507e-09,False
C21orf15,-1.3458469384274272,-6.337449937486196,7.747872022335474e-10,2.415938321117049e-09,True
DPH3,-0.4144867985672853,-6.335705530320434,7.826340251950004e-10,2.4400267773534067e-09,False
MARCH1,-1.0919001364489143,-6.335063835516343,7.855400922483376e-10,2.4487062888027315e-09,True
PDPN,1.3835662885894626,6.33456598229705,7.878020200032561e-10,2.455375485942062e-09,True
NCCRP1,-1.6834157683779636,-6.334498924559805,7.88107174905595e-10,2.455944802122658e-09,True
CDKN2A,1.666689945420429,6.334042765373988,7.901860621025169e-10,2.4620404887576477e-09,True
COX6B2,-1.6347073256012292,-6.333963805803383,7.905464553909923e-10,2.462780675977221e-09,True
TLX1NB,1.051944533515264,6.333505384046275,7.926420030545289e-10,2.468925300799022e-09,True
SKAP2,-0.6919831570868133,-6.331795399689963,8.005068474072096e-10,2.493035459850039e-09,False
NELL2,-2.0565297629200057,-6.33155362165298,8.016250252379639e-10,2.496130106541571e-09,True
MRPS30,0.45625996077093234,6.3311264553104465,8.036043307351787e-10,2.5019047874596794e-09,False
PHLDB1,-0.770832764796177,-6.330651088080286,8.058126082520806e-10,2.5083904355619028e-09,False
SNHG8,0.6935480982432178,6.3281996180812,8.172954366828317e-10,2.543740066049484e-09,False
COX7C,-0.5229038205696686,-6.32794172414752,8.185127068924887e-10,2.5471332877843236e-09,False
KCNS3,-1.286995326624596,-6.327212245525823,8.219655034979774e-10,2.5574811212188777e-09,True
GTF2E2,0.615677383592022,6.32465814461942,8.341675005626766e-10,2.5950439699428495e-09,False
DUSP19,-0.688483822275284,-6.322958313460367,8.423864757629221e-10,2.620206149402201e-09,False
C12orf63,-0.700260028995395,-6.3215793468222214,8.491122610564456e-10,2.6407167417685336e-09,False
NCRNA00171,0.6900244073000179,6.32087718788199,8.525571653666338e-10,2.6510191013649207e-09,False
ZNF584,0.4677018761726135,6.320340536647122,8.551992909983019e-10,2.658822419679943e-09,False
CBX1,0.42375965376087343,6.31997417781863,8.570076123189135e-10,2.6640314150378627e-09,False
SFRS6,0.4388560805048609,6.319837102760378,8.57685167758578e-10,2.6657243239124923e-09,False
PLA2G2D,-2.4416506054920686,-6.3197800669492175,8.57967247635626e-10,2.666187742575062e-09,True
SLC27A2,-0.8555264113934804,-6.319486409676705,8.594210167596889e-10,2.670291552151211e-09,False
ZNF707,0.5991598499061901,6.317658145350512,8.685263950219439e-10,2.69816458323365e-09,False
KLHL4,-1.4060319716868501,-6.317188518351312,8.708805130184882e-10,2.7050587584850026e-09,True
INSR,-0.6447417618966504,-6.316601097755417,8.738339012717905e-10,2.7138119145754956e-09,False
TPCN1,-0.48821380692477945,-6.315223316878866,8.807995548498072e-10,2.7350210739877086e-09,False
HNF1A,0.6104100119392832,6.314954698478251,8.821639331983519e-10,2.7388335182141457e-09,False
EN2,2.5784596452328166,6.312728509837442,8.935512615453482e-10,2.77375798018025e-09,True
ENGASE,1.0860400989254586,6.3120646248563705,8.969749336333773e-10,2.7838619911535967e-09,True
OLFML2B,1.4459313406106018,6.312043534699086,8.970839064759795e-10,2.7838619911535967e-09,True
PPM1D,-0.4127106430155205,-6.311348494534282,9.006824450870814e-10,2.7945965682445036e-09,False
THSD4,-1.0243219512195125,-6.311276408788436,9.010564741669337e-10,2.7949655493204097e-09,True
CDHR3,-1.1061652652225824,-6.31127184387253,9.010801651275376e-10,2.7949655493204097e-09,True
THEM4,0.5961728807777593,6.311158353641026,9.016693519557234e-10,2.796360480543272e-09,False
ALDH9A1,-0.3910310421285992,-6.31057627291473,9.046971729819597e-10,2.8049556353837894e-09,False
C10orf119,0.3469951816476229,6.310571776040518,9.047206031933648e-10,2.8049556353837894e-09,False
TNNT2,1.6005404485758152,6.309815663802028,9.086686647910094e-10,2.816760471406886e-09,True
SLC39A13,0.4943965802490258,6.309421031690848,9.107359461716051e-10,2.8227323729696527e-09,False
MT3,-2.240103112740921,-6.309014451636622,9.128706357848015e-10,2.8289113210950957e-09,True
MUC12,-2.507322010915926,-6.308838813074111,9.137943160324529e-10,2.8313361206074305e-09,True
C1orf105,1.316681280914207,6.30846320944752,9.157726829628049e-10,2.837027548424635e-09,True
RPL38,0.5735155210642962,6.308214776194511,9.170835272627471e-10,2.8406495784980814e-09,False
AFF2,-1.5229257888453005,-6.308030420071009,9.180574601415213e-10,2.8432270738086968e-09,True
CHD5,-1.4555916766160677,-6.306894909920507,9.240786137327827e-10,2.8614326185856827e-09,True
CALHM1,-0.8389496588777083,-6.306745320750997,9.248747033000408e-10,2.8634554974005276e-09,False
PNRC2,-0.40425759849906306,-6.306527648300891,9.260343214624324e-10,2.8666030794074062e-09,False
DTWD2,-0.5427391011427583,-6.305926040201707,9.292467142809258e-10,2.8761032141606304e-09,False
DMRT3,1.3948158792427086,6.30562846351871,9.308397105427582e-10,2.8805890100914186e-09,True
SNX17,-0.308967320484399,-6.303545025599005,9.420680113474618e-10,2.914886362271082e-09,False
EFCAB5,-1.1757683438512698,-6.303176081689925,9.440701474981545e-10,2.9206305288285755e-09,True
PGLYRP1,-0.7559505713798396,-6.3027030099828,9.466434506903137e-10,2.928139646149458e-09,False
MLL4,0.48918101654443724,6.302155559880273,9.496299173347577e-10,2.936924239173514e-09,False
SEMA4D,0.5136940985843381,6.30106473561187,9.556081590724152e-10,2.9549573703581005e-09,False
TUBB2B,-1.8777572147364756,-6.30092431860276,9.563803852155245e-10,2.9568892403348134e-09,True
TBC1D4,0.8066549292171246,6.299347740422788,9.650928833383362e-10,2.983366067057299e-09,False
SPDEF,-2.3669461794303226,-6.298837783870382,9.679276154225977e-10,2.991667749225078e-09,True
TLR8,-1.8630479362101289,-6.298366470926421,9.70554788425246e-10,2.9993254482007064e-09,True
HAGH,-0.3966797970322382,-6.297965093013022,9.727976389416936e-10,3.005793290303738e-09,False
GFI1,-1.6131577520040965,-6.297757192264368,9.739613580320931e-10,3.0089253048603185e-09,True
MRPL34,-0.524519375746209,-6.297672801238548,9.744341236596061e-10,3.0099220735441536e-09,False
SDK1,-1.707073563022342,-6.297208052933363,9.770417134370222e-10,3.017511761308117e-09,True
NDUFA10,-0.3949971345727512,-6.2967930767306415,9.793758198877228e-10,3.0242546109269744e-09,False
ANO6,0.7792349565068992,6.296711593128227,9.79834779863564e-10,3.025205934133732e-09,False
TTTY14,-0.9467143697765648,-6.295929500711513,9.842506795743574e-10,3.038371997762258e-09,False
CHD6,0.7259686167491104,6.295523148968362,9.865527384860439e-10,3.0450096069342947e-09,False
CCL5,-1.5801050230257534,-6.294930356327468,9.899204823517176e-10,3.0549339189090253e-09,True
KDELR3,0.8912287139689568,6.293895021378361,9.958294060231837e-10,3.0726961512411257e-09,False
PDE4C,-1.6936613082039962,-6.293087386237679,1.0004627633142875e-09,3.0865176803279682e-09,True
CCND3,-0.5010526436977614,-6.292838964246809,1.0018921882905826e-09,3.090452057727105e-09,False
ABHD4,-0.7094910711239937,-6.292566138711297,1.0034643367994826e-09,3.0948254042192936e-09,False
LOC283070,-1.327776411393483,-6.290045599838231,1.0181036249781148e-09,3.139492107168748e-09,True
RPS20,0.5698537523452174,6.289678706654246,1.0202519083462996e-09,3.145632902098002e-09,False
SMG6,-0.5238793024049144,-6.289415710582698,1.0217945706815597e-09,3.1495561566664054e-09,False
EFNA2,-1.483387890158621,-6.289408219697272,1.0218385435967564e-09,3.1495561566664054e-09,True
ZBTB11,0.3098879157428005,6.28894915063401,1.0245369065068909e-09,3.1573877921093088e-09,False
CLEC2B,-1.2613659304110492,-6.287729731117593,1.0317384745967237e-09,3.1790927333124807e-09,True
PITPNC1,0.768792691454883,6.2874853955077175,1.0331874073483887e-09,3.1830681495598023e-09,False
AKNAD1,1.262481963158792,6.287262038632761,1.0345136779643385e-09,3.1866645019488384e-09,True
MLF1IP,0.8938984734777407,6.286431467077962,1.0394601746914832e-09,3.2014096010083314e-09,False
FBXL15,-0.5481546989595749,-6.28588804477143,1.0427090741586795e-09,3.2109225828415795e-09,False
RQCD1,0.42714188128944475,6.2856419242513875,1.0441837986086549e-09,3.214970080175604e-09,False
C5orf32,-0.7376325345386316,-6.285401802497604,1.0456245480243136e-09,3.2189117438795465e-09,False
GATAD1,0.45153957018591484,6.28535014895299,1.0459347277490938e-09,3.219372319829495e-09,False
NDUFV2,-0.5844706890670288,-6.285242715215635,1.0465801564381868e-09,3.220864487580298e-09,False
FBXL19,0.5346309312638606,6.283918328844408,1.0545687792106273e-09,3.2449515075465128e-09,False
TMEM5,0.4531037438171559,6.283697490156015,1.0559066630075174e-09,3.248569678272322e-09,False
SMG7,0.40886647620671823,6.282755803774752,1.0616302661171445e-09,3.265677636644484e-09,False
SPRYD4,-0.5642907300017104,-6.281906238379535,1.066820022535203e-09,3.2811384340897103e-09,False
MLST8,0.4221114020126162,6.281205267793952,1.0711207582699553e-09,3.2938606140050006e-09,False
HHAT,-0.9083732901245156,-6.281141258481337,1.071514326190831e-09,3.2941649842743073e-09,False
MPHOSPH6,0.4820360736824174,6.281135729143518,1.0715483305454879e-09,3.2941649842743073e-09,False
C1QTNF3,-1.2621264540337673,-6.281070774297366,1.071947869394077e-09,3.294888054783266e-09,True
TRIM61,-0.915413064983797,-6.278700162408885,1.0866298252081825e-09,3.339504597704485e-09,False
SURF2,0.5268402012621536,6.277574950827132,1.093667374298883e-09,3.360617755508445e-09,False
DACT2,-2.1971137131161536,-6.2774359893966,1.0945395889181316e-09,3.3627825249476765e-09,True
RAD51C,0.5658254647791274,6.275319193670186,1.1079105519823778e-09,3.403340978588429e-09,False
CMAS,-0.5088786628006208,-6.2750806368395295,1.1094274150778103e-09,3.407478503723973e-09,False
TMEM205,0.497009577008356,6.274508639335482,1.1130727505289526e-09,3.418151117798361e-09,False
ZNF469,1.5322580590141541,6.274202627776315,1.1150277739954989e-09,3.4236304546109883e-09,True
SAMD4B,0.39546600716357183,6.273667469589217,1.1184548390167145e-09,3.433627242732373e-09,False
TRIM63,-0.9416703564727953,-6.273213454572577,1.121370363575932e-09,3.442050794503588e-09,False
JDP2,-0.592024560805049,-6.269892347793938,1.142924899791526e-09,3.507675530509735e-09,False
TOP1P1,0.41582415145829277,6.26941142010898,1.1460796475213931e-09,3.5168192428533717e-09,False
ZIC5,3.02225661777247,6.268737162920069,1.150516945855765e-09,3.5298951437502816e-09,True
PCDHGB4,-1.574231204161693,-6.264679195322276,1.177580049846469e-09,3.612374540915194e-09,True
DEPDC5,-0.4571710387173695,-6.264472215220388,1.1789770119363598e-09,3.6161066374979372e-09,False
ZNF423,-1.439147910625958,-6.263819196978188,1.1833950469204506e-09,3.629102277570363e-09,True
PALLD,-1.0676831656148629,-6.263564091028441,1.185125382688985e-09,3.6338528709151475e-09,True
ARRDC1,0.5095579396213576,6.2627421651787065,1.1907172209198257e-09,3.650440409700689e-09,False
SLC25A5,-0.6071773921200752,-6.261856288833916,1.1967730699910177e-09,3.6684452000183314e-09,False
LINGO4,-1.0968837881630562,-6.261453673780593,1.1995353054424368e-09,3.6761161918412603e-09,True
CHID1,0.4144216186252798,6.261438095920146,1.1996423063948811e-09,3.6761161918412603e-09,False
BAAT,1.8308786116322686,6.260265490156108,1.2077235726531332e-09,3.70031443027129e-09,True
PRMT7,0.37061632270168765,6.259141159665793,1.2155221947671773e-09,3.7236394201805815e-09,False
A1CF,-1.563296409687883,-6.258893876961869,1.2172440107341498e-09,3.728344395847801e-09,True
PEMT,0.5456738615043539,6.2588264016119926,1.2177142525682002e-09,3.7292150242847735e-09,False
FAM108C1,-0.5589395616578603,-6.257900219607269,1.2241869077608353e-09,3.748464798504084e-09,False
B4GALT7,0.4377264028654153,6.256808654509959,1.2318586120668821e-09,3.771379626193462e-09,False
NDUFB3,-0.4398098157939536,-6.256731066175075,1.2324057047129554e-09,3.772478531220573e-09,False
ADSSL1,-1.440343765990109,-6.2561890248105785,1.2362344025956443e-09,3.783620786451331e-09,True
C15orf63,0.5500109841378205,6.255917548746692,1.2381563436380791e-09,3.788835633463874e-09,False
TRAK1,-0.47344686167491545,-6.255894986795005,1.2383162047924571e-09,3.788835633463874e-09,False
FAM50B,-1.5791061913696032,-6.255556629816248,1.2407160357997466e-09,3.795599102499987e-09,True
CRBN,-0.47375328330206123,-6.254740010416664,1.2465267681326008e-09,3.8127935470722574e-09,False
LRP5L,0.8636214395360717,6.254675128438752,1.2469895831180572e-09,3.8136273858323745e-09,False
KLHL29,1.1357489851611762,6.253070030796083,1.2584927631525588e-09,3.847843378630669e-09,True
GP1BA,-1.4304282790380354,-6.253060491139313,1.2585614402523652e-09,3.847843378630669e-09,True
DLG1,-0.33452714480641177,-6.253005669865159,1.2589561761412576e-09,3.8484633833865245e-09,False
ZDBF2,-1.429008604809825,-6.250061143128647,1.2803370716659897e-09,3.913225348613276e-09,True
C10orf72,-1.315492418557052,-6.249508479243807,1.2843895395279979e-09,3.9250129961189385e-09,True
TBC1D22B,-0.30336216100972635,-6.249233457187589,1.2864108464293057e-09,3.930590897730506e-09,False
